## [iView]
## Converted from:	abcedf
## Date:	00.00.0000 00:00:00
## Version:	IDF Converter 0.0.00
## IDF Version:	0
## Sample Rate:	500
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	4651                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	abcedf                                                                                                                                                                                                                                                          
## Description:	abc                                                                                                                                                                                                                                                             
## [Calibration]
## Calibration Type:	5-point
## Calibration Area:	1920 1200
## Calibration Point 0:	Position(960;600)
## Calibration Point 1:	Position(480;120)
## Calibration Point 2:	Position(1728;300)
## Calibration Point 3:	Position(1440;1080)
## Calibration Point 4:	Position(192;900)
## [Geometry]
## Stimulus Dimension [mm]:	474 297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	abcdefaoe
## Operating System :	0.0
## iView X Version:	0.0.00
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, HEADPOSITION, HEADROTATION, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	H POS X [mm]	H POS Y [mm]	H POS Z [mm]	H ROT X [mm]	H ROT Y [mm]	H ROT Z [mm]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
16300108756	SMP	1	498.85	473.43	726.45	470.29	10.23	10.23	3.13	10.57	10.57	3.19	496.57	479.50	502.00	479.50	721.00	476.50	726.58	477.00	1151.18	443.55	1151.18	443.55	0	681	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.15	9.27	698.74	24.04	10.11	702.83	0.15	0.31	-0.94	0.03	0.37	-0.93	65535		
16300110722	SMP	1	498.60	473.53	726.20	470.54	10.72	10.72	3.15	10.52	10.52	3.20	496.55	479.50	502.00	479.51	721.00	476.50	726.60	477.00	1128.14	452.42	1128.14	452.42	0	656	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.15	9.27	698.71	24.04	10.11	702.66	0.13	0.30	-0.94	0.02	0.35	-0.94	65535		
16300112720	SMP	1	498.86	473.24	726.16	470.49	10.21	10.21	3.14	10.39	10.39	3.19	496.53	479.50	502.00	479.51	721.00	476.50	726.62	477.00	1138.86	442.83	1138.86	442.83	0	659	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.15	9.27	698.67	24.04	10.11	702.48	0.15	0.32	-0.93	0.01	0.35	-0.94	65535		
16300114718	SMP	1	498.93	473.23	726.48	470.31	10.22	10.22	3.14	10.49	10.49	3.19	496.52	479.51	502.00	479.51	721.00	476.50	726.63	477.00	1150.37	433.87	1150.37	433.87	0	656	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.15	9.27	698.62	24.03	10.11	702.30	0.16	0.32	-0.93	0.03	0.37	-0.93	65535		
16300116719	SMP	1	498.91	473.22	726.16	470.56	10.13	10.13	3.12	10.25	10.25	3.18	496.51	479.51	502.00	479.51	721.00	476.50	726.65	477.00	1140.58	439.69	1140.58	439.69	0	645	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.14	9.26	698.56	24.03	10.10	702.11	0.16	0.32	-0.93	0.01	0.35	-0.94	65535		
16300118718	SMP	1	498.88	473.43	726.41	470.39	9.98	9.98	3.11	10.36	10.36	3.17	496.50	479.52	502.00	479.51	721.00	476.50	726.66	477.00	1145.56	438.68	1145.56	438.68	0	644	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.14	9.26	698.50	24.02	10.10	701.90	0.15	0.31	-0.94	0.03	0.36	-0.93	65535		
16300120732	SMP	1	498.98	473.38	726.83	470.35	10.15	10.15	3.10	10.42	10.42	3.17	496.50	479.52	502.00	479.51	721.00	476.50	726.67	477.00	1168.82	433.95	1168.82	433.95	0	1021	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.14	9.26	698.44	24.02	10.10	701.70	0.16	0.31	-0.94	0.06	0.37	-0.93	65535		
16300122726	SMP	1	498.76	473.23	726.63	470.44	10.14	10.14	3.10	10.45	10.45	3.17	496.50	479.52	502.00	479.51	721.00	476.50	726.67	477.00	1155.82	431.54	1155.82	431.54	0	691	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.13	9.26	698.38	24.01	10.09	701.50	0.15	0.32	-0.93	0.04	0.36	-0.93	65535		
16300124720	SMP	1	498.39	473.44	726.41	470.39	10.48	10.48	3.11	10.19	10.19	3.16	496.50	479.52	502.00	479.51	721.00	476.50	726.67	477.00	1123.69	435.91	1123.69	435.91	0	651	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.13	9.26	698.31	24.01	10.09	701.30	0.12	0.31	-0.94	0.03	0.36	-0.93	65535		
16300126720	SMP	1	498.83	473.23	726.61	470.43	10.13	10.13	3.10	10.31	10.31	3.16	496.50	479.52	502.00	479.51	721.00	476.50	726.68	477.00	1159.45	430.17	1159.45	430.17	0	644	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.13	9.26	698.25	24.00	10.09	701.09	0.15	0.32	-0.93	0.04	0.36	-0.93	65535		
16300128718	SMP	1	498.73	473.36	726.54	470.36	9.98	9.98	3.09	10.30	10.30	3.15	496.50	479.52	502.00	479.51	721.00	476.50	726.68	477.00	1151.22	430.17	1151.22	430.17	0	639	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.12	9.26	698.19	23.99	10.08	700.89	0.14	0.32	-0.94	0.04	0.36	-0.93	65535		
16300130718	SMP	1	498.92	473.19	726.64	470.24	10.15	10.15	3.09	10.23	10.23	3.14	496.49	479.52	502.00	479.51	721.00	476.50	726.69	477.00	1163.01	422.95	1163.01	422.95	0	642	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.12	9.26	698.12	23.99	10.08	700.68	0.16	0.33	-0.93	0.04	0.37	-0.93	65535		
16300132717	SMP	1	499.00	473.26	726.71	470.42	10.15	10.15	3.08	10.29	10.29	3.14	496.49	479.52	502.00	479.51	721.00	476.50	726.69	477.00	1172.26	425.34	1172.26	425.34	0	649	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.12	9.26	698.05	23.98	10.08	700.47	0.16	0.32	-0.93	0.05	0.36	-0.93	65535		
16300134726	SMP	1	499.04	473.51	726.64	470.31	9.96	9.96	3.07	10.23	10.23	3.13	496.48	479.52	502.00	479.51	721.00	476.50	726.71	477.00	1173.23	427.53	1173.23	427.53	0	1232	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.11	9.26	697.98	23.98	10.08	700.26	0.17	0.31	-0.94	0.04	0.37	-0.93	65535		
16300136729	SMP	1	498.98	473.29	726.62	470.42	9.95	9.95	3.06	10.25	10.25	3.13	496.48	479.52	502.00	479.51	721.00	476.50	726.71	477.00	1173.28	427.86	1173.28	427.86	0	1084	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.11	9.26	697.91	23.97	10.07	700.04	0.16	0.32	-0.93	0.04	0.36	-0.93	65535		
16300138739	SMP	1	499.05	473.43	726.67	470.64	9.96	9.96	3.05	10.36	10.36	3.13	496.47	479.52	502.00	479.51	721.00	476.50	726.73	477.00	1179.34	434.98	1179.34	434.98	0	1070	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.11	9.25	697.83	23.96	10.07	699.82	0.17	0.31	-0.94	0.05	0.34	-0.94	65535		
16300140796	SMP	1	498.59	473.52	726.41	470.39	10.32	10.32	3.07	10.19	10.19	3.13	496.36	479.63	502.00	479.51	721.00	476.50	726.54	477.00	1156.62	433.05	1156.62	433.05	0	1038	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.11	9.24	697.68	23.93	10.07	699.72	0.14	0.31	-0.94	0.03	0.36	-0.93	65535		
16300142790	SMP	1	498.98	473.35	726.48	470.32	9.95	9.95	3.06	10.20	10.20	3.12	496.35	479.63	502.00	479.51	721.00	476.50	726.54	477.00	1175.60	428.27	1175.60	428.27	0	1079	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.11	9.23	697.53	23.93	10.07	699.62	0.17	0.32	-0.93	0.04	0.37	-0.93	65535		
16300144794	SMP	1	499.12	473.43	726.68	470.36	9.30	9.30	3.01	10.31	10.31	3.12	496.35	479.62	502.00	479.51	721.00	476.50	726.54	477.00	1187.16	430.23	1187.16	430.23	0	1042	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.10	9.23	697.37	23.93	10.07	699.52	0.18	0.31	-0.93	0.05	0.37	-0.93	65535		
16300146794	SMP	1	498.48	473.56	726.55	470.42	10.29	10.29	3.03	10.24	10.24	3.12	496.33	479.61	502.00	479.51	721.00	476.50	726.54	477.00	1159.59	436.12	1159.59	436.12	0	1030	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.09	9.23	697.21	23.92	10.06	699.43	0.13	0.30	-0.94	0.04	0.36	-0.93	65535		
16300148790	SMP	1	499.12	473.36	726.50	470.32	9.30	9.30	2.99	10.24	10.24	3.12	496.33	479.60	502.00	479.51	721.00	476.50	726.54	477.00	1185.90	429.95	1185.90	429.95	0	998	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.08	9.23	697.04	23.92	10.06	699.34	0.18	0.32	-0.93	0.04	0.37	-0.93	65535		
16300150722	SMP	1	498.37	473.43	726.41	470.25	10.38	10.38	3.02	10.23	10.23	3.11	496.32	479.60	502.00	479.51	721.00	476.50	726.53	477.00	1139.26	431.15	1139.26	431.15	0	687	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.07	9.23	696.88	23.92	10.06	699.25	0.12	0.31	-0.94	0.03	0.37	-0.93	65535		
16300152716	SMP	1	498.34	473.57	726.41	470.66	10.28	10.28	3.04	10.51	10.51	3.13	496.31	479.59	502.00	479.51	721.00	476.50	726.53	477.00	1132.30	451.13	1132.30	451.13	0	659	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.06	9.23	696.70	23.91	10.06	699.16	0.12	0.30	-0.95	0.04	0.34	-0.94	65535		
16300154722	SMP	1	499.12	473.29	726.42	470.21	9.65	9.65	3.01	10.16	10.16	3.12	496.30	479.58	502.00	479.51	721.00	476.50	726.52	477.00	1186.05	428.68	1186.05	428.68	0	663	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.06	9.23	696.53	23.91	10.06	699.08	0.18	0.32	-0.93	0.03	0.37	-0.93	65535		
16300156713	SMP	1	498.42	473.57	726.64	470.46	10.19	10.19	3.03	10.43	10.43	3.13	496.30	479.58	502.00	479.51	721.00	476.50	726.52	477.00	1146.55	444.92	1146.55	444.92	0	647	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.05	9.23	696.36	23.91	10.06	699.00	0.13	0.30	-0.94	0.05	0.36	-0.93	65535		
16300158836	SMP	1	498.81	473.28	726.34	470.38	9.94	9.94	3.02	10.35	10.35	3.13	496.00	479.49	502.00	479.50	721.00	476.50	726.52	477.00	1170.44	435.75	1170.44	435.75	0	639	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.07	9.23	696.00	23.90	10.06	698.93	0.17	0.32	-0.93	0.03	0.36	-0.93	65535		
16300160839	SMP	1	498.98	473.29	726.05	470.43	9.95	9.95	3.02	10.35	10.35	3.13	496.00	479.49	502.00	479.50	721.00	476.50	726.51	477.00	1163.47	437.25	1163.47	437.25	0	634	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.05	9.23	695.64	23.90	10.06	698.86	0.18	0.32	-0.93	0.01	0.35	-0.94	65535		
16300162838	SMP	1	499.07	473.47	726.43	470.61	9.87	9.87	3.01	10.41	10.41	3.13	496.00	479.49	502.00	479.50	721.00	476.50	726.51	477.00	1189.54	450.12	1189.54	450.12	0	653	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.03	9.22	695.29	23.90	10.05	698.79	0.19	0.31	-0.93	0.04	0.34	-0.94	65535		
16300164839	SMP	1	498.26	473.52	726.63	470.59	10.24	10.24	3.03	10.49	10.49	3.14	496.00	479.49	502.00	479.50	721.00	476.50	726.50	477.00	1147.88	455.89	1147.88	455.89	0	646	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.01	9.22	694.95	23.89	10.05	698.72	0.13	0.30	-0.95	0.05	0.35	-0.94	65535		
16300166837	SMP	1	498.90	473.22	725.82	470.24	9.98	9.98	3.02	10.01	10.01	3.12	496.00	479.49	502.00	479.50	721.00	476.50	726.50	477.00	1143.40	434.70	1143.40	434.70	0	650	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.99	9.22	694.60	23.89	10.05	698.66	0.18	0.32	-0.93	-0.01	0.36	-0.93	65535		
16300168839	SMP	1	499.13	473.26	726.10	470.51	9.75	9.75	3.01	10.32	10.32	3.12	496.00	479.49	502.00	479.50	721.00	476.50	726.49	477.00	1176.62	443.75	1176.62	443.75	0	653	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.97	9.21	694.26	23.89	10.05	698.61	0.19	0.32	-0.93	0.02	0.35	-0.94	65535		
16300170808	SMP	1	499.14	473.25	726.21	470.52	9.44	9.44	2.98	10.24	10.24	3.12	496.00	479.49	502.00	479.50	721.00	476.50	725.00	477.00	1236.61	438.56	1236.61	438.56	0	916	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.95	9.21	693.92	23.72	10.07	699.93	0.19	0.32	-0.93	0.07	0.36	-0.93	65535		
16300172845	SMP	1	498.71	473.53	726.10	470.51	10.29	10.29	3.00	10.38	10.38	3.13	496.00	479.49	502.00	479.50	721.00	476.50	726.00	476.51	1163.62	467.81	1163.62	467.81	0	979	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.93	9.20	693.59	23.87	10.15	700.23	0.16	0.30	-0.94	0.03	0.33	-0.94	65535		
16300174850	SMP	1	498.96	473.40	725.78	470.38	10.00	10.00	3.00	10.42	10.42	3.13	496.00	479.49	502.00	479.50	721.00	476.50	726.00	476.51	1164.13	458.82	1164.13	458.82	0	658	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.91	9.20	693.26	23.88	10.15	700.53	0.18	0.31	-0.93	0.01	0.34	-0.94	65535		
16300176842	SMP	1	499.05	473.30	725.85	470.46	9.76	9.76	2.99	10.25	10.25	3.13	496.00	479.49	502.00	479.50	721.00	476.50	726.00	476.50	1169.64	459.72	1169.64	459.72	0	665	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.89	9.19	692.93	23.89	10.16	700.83	0.19	0.32	-0.93	0.02	0.34	-0.94	65535		
16300178842	SMP	1	498.97	473.33	726.04	470.47	9.92	9.92	2.99	10.20	10.20	3.12	496.00	479.49	502.00	479.50	721.00	476.50	726.00	476.51	1175.62	461.69	1175.62	461.69	0	659	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.87	9.19	692.61	23.90	10.16	701.12	0.18	0.31	-0.93	0.03	0.34	-0.94	65535		
16300180839	SMP	1	498.82	473.37	726.30	470.71	10.12	10.12	3.00	10.33	10.33	3.13	496.00	479.49	502.00	479.50	721.00	476.50	726.00	476.51	1181.80	472.86	1181.80	472.86	0	645	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.85	9.19	692.28	23.91	10.16	701.41	0.17	0.31	-0.94	0.05	0.32	-0.95	65535		
16300182841	SMP	1	497.86	473.62	725.85	470.50	10.39	10.39	3.02	10.35	10.35	3.13	496.00	479.48	502.00	479.50	721.00	476.50	726.00	476.50	1072.43	482.08	1072.43	482.08	0	650	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.84	9.18	691.96	23.92	10.17	701.70	0.10	0.29	-0.95	0.02	0.33	-0.94	65535		
16300184841	SMP	1	497.66	473.62	725.57	470.65	10.40	10.40	3.04	10.21	10.21	3.13	496.00	479.48	502.00	479.50	721.00	476.50	726.00	476.50	1037.64	497.11	1037.64	497.11	0	645	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.82	9.18	691.65	23.93	10.17	701.98	0.08	0.29	-0.95	0.00	0.32	-0.95	65535		
16300186843	SMP	1	498.36	473.40	725.78	470.65	10.20	10.20	3.04	10.22	10.22	3.12	496.00	479.48	502.00	479.50	721.00	476.51	726.00	476.50	1118.98	489.64	1118.98	489.64	0	649	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.80	9.17	691.34	23.94	10.18	702.27	0.13	0.31	-0.94	0.01	0.32	-0.95	65535		
16300188854	SMP	1	498.53	473.22	725.39	470.49	10.41	10.41	3.06	10.07	10.07	3.11	496.00	479.48	502.00	479.50	721.00	476.51	726.00	476.50	1093.05	477.54	1093.05	477.54	0	1020	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.78	9.17	691.03	23.95	10.18	702.55	0.15	0.32	-0.94	-0.01	0.33	-0.94	65535		
16300190849	SMP	1	497.66	473.41	725.52	470.41	10.60	10.60	3.08	10.20	10.20	3.11	496.00	479.48	501.53	480.00	721.00	476.51	726.00	476.50	1051.86	473.45	1051.86	473.45	0	670	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.85	9.10	691.02	23.96	10.18	702.82	0.10	0.32	-0.94	-0.01	0.34	-0.94	65535		
16300192842	SMP	1	497.82	473.62	725.61	470.63	10.54	10.54	3.09	10.25	10.25	3.12	496.00	479.47	501.55	480.00	721.00	476.51	726.00	476.50	1065.97	489.03	1065.97	489.03	0	657	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.84	9.10	690.99	23.97	10.19	703.10	0.11	0.31	-0.94	0.00	0.32	-0.95	65535		
16300194841	SMP	1	497.96	473.37	725.76	470.64	10.53	10.53	3.11	10.32	10.32	3.12	496.00	479.47	501.59	480.00	720.67	476.62	726.00	476.50	1094.62	477.46	1094.62	477.46	0	649	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.83	9.10	690.94	23.92	10.17	703.11	0.12	0.33	-0.94	0.02	0.33	-0.94	65535		
16300196960	SMP	1	497.71	473.61	725.42	470.58	10.42	10.42	3.11	10.19	10.19	3.12	496.00	479.46	501.64	480.00	720.51	477.00	726.00	476.50	1060.36	477.63	1060.36	477.63	0	1057	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.82	9.10	690.86	23.90	10.12	703.02	0.10	0.31	-0.95	0.00	0.34	-0.94	65535		
16300198916	SMP	1	497.93	473.37	725.22	470.51	10.19	10.19	3.10	10.14	10.14	3.11	496.00	479.46	501.68	480.00	720.51	477.00	726.00	476.50	1061.19	467.57	1061.19	467.57	0	1045	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.81	9.10	690.75	23.89	10.11	702.92	0.12	0.32	-0.94	-0.01	0.35	-0.94	65535		
16300200923	SMP	1	498.00	473.37	725.65	470.60	10.19	10.19	3.09	10.35	10.35	3.12	496.00	479.46	501.73	480.00	720.51	477.00	726.00	476.50	1085.14	465.12	1085.14	465.12	0	1035	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.80	9.10	690.60	23.89	10.11	702.83	0.12	0.32	-0.94	0.02	0.34	-0.94	65535		
16300202918	SMP	1	497.36	474.02	725.39	470.49	10.24	10.24	3.09	10.07	10.07	3.11	496.00	479.45	501.52	480.00	720.35	476.64	726.00	476.49	1047.19	497.94	1047.19	497.94	0	1033	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.83	9.10	690.60	23.86	10.16	702.63	0.08	0.28	-0.96	0.01	0.34	-0.94	65535		
16300204915	SMP	1	498.11	473.49	725.24	470.38	9.88	9.88	3.06	10.17	10.17	3.11	496.00	479.45	501.51	480.00	720.31	476.63	726.00	476.50	1082.86	466.60	1082.86	466.60	0	1127	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.83	9.10	690.60	23.85	10.16	702.41	0.13	0.32	-0.94	0.00	0.34	-0.94	65535		
16300206848	SMP	1	497.89	473.61	725.39	470.51	10.05	10.05	3.06	10.11	10.11	3.10	496.00	479.44	501.51	480.00	720.00	476.52	726.00	476.49	1087.43	476.16	1087.43	476.16	0	974	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.83	9.10	690.61	23.79	10.17	701.99	0.12	0.31	-0.94	0.02	0.33	-0.94	65535		
16300208849	SMP	1	497.92	473.52	725.07	470.47	10.01	10.01	3.05	10.36	10.36	3.11	496.00	479.44	501.50	480.00	720.00	476.52	726.00	476.50	1074.28	472.10	1074.28	472.10	0	752	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.83	9.10	690.62	23.78	10.16	701.59	0.12	0.31	-0.94	0.00	0.33	-0.94	65535		
16300210845	SMP	1	497.43	473.73	724.79	470.34	10.17	10.17	3.05	10.43	10.43	3.12	495.68	480.00	501.50	480.00	720.00	476.51	726.00	476.49	1041.68	467.75	1041.68	467.75	0	693	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.86	9.02	690.42	23.76	10.16	701.18	0.10	0.32	-0.94	-0.02	0.34	-0.94	65535		
16300212842	SMP	1	497.77	473.78	724.98	470.37	10.43	10.43	3.06	10.45	10.45	3.13	495.44	480.00	501.50	480.00	720.00	476.51	726.00	476.49	1075.62	469.82	1075.62	469.82	0	683	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.88	9.01	690.08	23.75	10.15	700.78	0.13	0.32	-0.94	-0.01	0.34	-0.94	65535		
16300214841	SMP	1	497.61	473.67	725.17	470.46	9.98	9.98	3.05	10.36	10.36	3.13	495.45	480.00	501.50	480.00	720.00	476.51	726.00	476.49	1077.67	467.69	1077.67	467.69	0	673	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.86	9.01	689.75	23.74	10.15	700.39	0.12	0.32	-0.94	0.00	0.33	-0.94	65535		
16300216841	SMP	1	497.45	474.19	725.25	470.46	10.81	10.81	3.08	10.21	10.21	3.13	495.45	480.00	501.51	480.00	720.00	476.51	726.00	476.49	1069.46	489.14	1069.46	489.14	0	669	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.84	9.01	689.43	23.72	10.14	700.00	0.10	0.29	-0.95	0.01	0.33	-0.94	65535		
16300218840	SMP	1	497.75	473.74	724.88	470.24	10.38	10.38	3.09	10.23	10.23	3.12	495.45	480.00	501.51	480.00	720.00	476.51	726.00	476.49	1069.64	465.92	1069.64	465.92	0	651	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.82	9.00	689.10	23.71	10.14	699.61	0.13	0.32	-0.94	-0.02	0.35	-0.94	65535		
16300220838	SMP	1	497.66	474.17	725.00	470.37	10.79	10.79	3.11	10.26	10.26	3.12	495.46	480.00	501.51	480.00	720.00	476.51	726.00	476.49	1069.97	489.96	1069.97	489.96	0	676	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.80	9.00	688.78	23.70	10.13	699.22	0.12	0.29	-0.95	-0.01	0.34	-0.94	65535		
16300222846	SMP	1	497.52	474.11	724.92	470.37	10.76	10.76	3.13	10.32	10.32	3.12	495.46	480.00	501.51	480.00	720.00	476.51	726.00	476.50	1058.12	491.92	1058.12	491.92	0	687	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.78	8.99	688.47	23.68	10.13	698.84	0.11	0.29	-0.95	-0.01	0.34	-0.94	65535		
16300224845	SMP	1	497.87	473.89	725.30	470.32	10.23	10.23	3.12	10.26	10.26	3.12	495.47	480.00	501.51	480.00	720.00	476.51	726.00	476.49	1083.45	477.90	1083.45	477.90	0	1099	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.76	8.99	688.16	23.67	10.12	698.47	0.14	0.31	-0.94	0.01	0.34	-0.94	65535		
16300226848	SMP	1	497.81	473.86	725.10	470.47	10.39	10.39	3.11	10.32	10.32	3.12	495.47	480.00	501.51	480.00	720.00	476.51	726.00	476.49	1077.40	485.50	1077.40	485.50	0	695	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.74	8.98	687.86	23.66	10.12	698.09	0.13	0.31	-0.94	0.00	0.33	-0.94	65535		
16300228902	SMP	1	497.47	473.98	724.79	470.30	10.62	10.62	3.12	10.34	10.34	3.12	495.47	480.00	501.51	480.00	720.00	476.50	726.00	476.49	1049.45	486.70	1049.45	486.70	0	700	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.73	8.98	687.56	23.64	10.11	697.72	0.11	0.30	-0.95	-0.02	0.34	-0.94	65535		
16300230841	SMP	1	497.54	474.13	724.91	470.41	10.69	10.69	3.14	10.33	10.33	3.12	495.48	480.00	500.00	480.00	720.00	476.50	726.00	476.49	1091.23	495.32	1091.23	495.32	0	689	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-39.98	8.99	688.40	23.63	10.11	697.36	0.17	0.29	-0.94	-0.01	0.33	-0.94	65535		
16300232841	SMP	1	497.73	473.85	725.33	470.31	10.54	10.54	3.14	10.32	10.32	3.12	495.48	480.00	500.00	480.00	720.00	476.50	726.00	476.49	1148.64	481.81	1148.64	481.81	0	681	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.03	9.00	689.24	23.62	10.10	696.99	0.18	0.31	-0.93	0.01	0.34	-0.94	65535		
16300234840	SMP	1	497.47	473.98	725.05	470.49	10.46	10.46	3.14	10.34	10.34	3.12	495.48	480.00	500.00	480.00	720.00	476.50	726.00	476.49	1106.40	495.25	1106.40	495.25	0	660	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.08	9.01	690.07	23.61	10.10	696.63	0.16	0.30	-0.94	0.00	0.33	-0.94	65535		
16300236841	SMP	1	497.79	473.98	725.09	470.33	10.40	10.40	3.14	10.20	10.20	3.11	495.48	480.00	500.00	480.00	720.00	476.50	726.00	476.49	1137.99	490.94	1137.99	490.94	0	682	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.13	9.03	690.89	23.60	10.09	696.28	0.19	0.30	-0.94	0.00	0.34	-0.94	65535		
16300238837	SMP	1	497.76	474.04	725.51	470.45	10.53	10.53	3.14	10.25	10.25	3.11	495.48	480.00	500.00	480.00	720.00	476.50	726.00	476.49	1165.32	492.20	1165.32	492.20	0	798	0	0	3	1	1	0.00	0.00	0.00	0.00	0.00	0.00	-40.18	9.04	691.71	23.58	10.08	695.92	0.18	0.30	-0.94	0.03	0.33	-0.94	65535		
